product_id,product_name,description,image_url,collection_id,collection_name,is_veg,rating,price,ingredients,ingredients_text,is_diabetes,is_cholestrol,is_kid,is_senior
325,Sabz Korma,name,http://www.aajkyabanaye.com/uploads/recipes/22265944_l.jpg,2,Main Course,1,4,150,{ 63},"Onions, tomato, soya chunks, carrots , french beans , cauliflower , green peas , milk,cream",0,1,0,0
326,"Mushroom, Capsicum and Paneer Stir-fry",name,https://kaysramblings.files.wordpress.com/2009/12/capsicum-mushroom-paneer1.jpg,2,Main Course,1,3.5,170,"{240,217,66,59}","mushrooms, capsicum (red , green and yellow), paneer, onions cauliflower florets",1,0,0,0
327,Vegetable Dimsum,name,https://www.archanaskitchen.com/images/archanaskitchen/0-Saffola_FitFoodie/Chinese_Oats_Vegetable_Dim_Sum.jpg,2,Main Course,1,4.5,125,{354},"plain flour (maida), wheat flour",1,0,0,0
328,Bruschettas,name,https://cms.splendidtable.org/sites/default/files/styles/w2000/public/ThinkstockPhotos-489648977.jpg?itok=zPnyzSum,9,Pizza/ Pasta,1,4,80,{240},"tomatoes,paneer,garlic ,basil leaves,oregano",1,0,0,0
329,Paneer Veggie Wrap,name,https://www.tarladalal.com/members/9306/big/big_paneer_veggie_wrap-8323.jpg?size=696X905,2,Main Course,1,3,120,"{240, 63,53}","paneer , cabbage, carrot,green chilli",1,0,0,0
330,Spice Tofu and Bean Sprouts Kodri,name,https://www.tarladalal.com/members/9306/big/big_5_spice_tofu_and_bean_sprouts_rice-9685.jpg?size=696X905,12,Starters,1,3.5,140,"{395, 86}","onions,spice powder,bean sprouts,tofu,kodri (varagu),sugar",1,0,0,0
331,Stir-fried Spinach Pancakes,name,https://144f2a3a2f948f23fc61-ca525f0a2beaec3e91ca498facd51f15.ssl.cf3.rackcdn.com/uploads/food_portal_data/recipes/recipe/hero_article_image/1738/951f6efbf36b7e4afac4/letterbox_Spinach_pancakes.jpg,12,Starters,2,4.5,185,{310},"garlic,spinach,soy sauce,cornflour,plain flour,milk",1,0,0,0
332,Ginger Fried Kodri,name,https://i.pinimg.com/originals/33/da/de/33dadebd796975811456a7e5d642cc47.jpg,12,Starters,1,4,165,{395},"Ginger,bean sprouts,tofu cubes,kodri",1,0,0,0
333,Paneer Palak Koftas in Makhani Gravy,name,https://www.tarladalal.com/members/9306/big/big_paneer_palak_koftas_in_makhani_gravy-8242.jpg?size=696X905,2,Main Course,1,4,170,"{240, 358, 310,274}","spinach,paneer,rice flour ,tomatoes,onions,red pumpkin,sugar,cornflour,milk",1,0,0,0
334,Minty Couscous,name,https://motherwouldknow.com/wp-content/uploads/2015/08/1440180217599-1.jpg,5,Salad/ Raita,1,3.5,200,"{354, 210}","mint leaves ,wheat ,milk,tomatoes,onions",1,0,0,0
335,Paneer Kheer,name,https://www.vegrecipesofindia.com/wp-content/uploads/2014/09/paneer-kheer-recipe-1.jpg,7,Desserts,1,2,200,"{240,61}","milk,paneer,sugar,cardamom",1,0,0,0
336,Chana Dal Pancakes,name,https://www.tarladalal.com/members/9306/big/big_chana_dal_pancakes-8656.jpg?size=696X905,1,Snacks,2,2,125,"{ 396, 310, 63,70}","chana dal, methi leaves,spinach,carrot,curd",1,0,0,0
337,Coffee Mousse,name,https://gbc-cdn-public-media.azureedge.net/img51922.768x512.jpg,4,Beverages,2,2,120,"{203,401,95}","Milk,coffee powder,cocoa powder,cream,sugar substitute,agar-agar",1,0,0,0
338,Diabetic Caramel Custard,name,https://recipes.timesofindia.com/photo/53316694.cms,7,Desserts,1,4,100,"{203,49}","Milk,custard powder,sugar substitute,agar-agar",1,0,0,0
339,Oats and Orange Rabdi,name,https://cdn.awesomecuisine.com/wp-content/uploads/2011/05/rabri_rabadi.jpg,7,Desserts,2,3,90,"{227,366,235}","Oats,orange,milk,ghee,sugar substitute",1,0,0,0
340,Stuffed Capsicum in Tomato Gravy,name,http://www.blissofcooking.com/wp-content/uploads/2017/05/Stuffed-Capsicum-in-Tomato-Gravy-Feature-e1494434439383.jpg,2,Main Course,1,4.5,95,"{240, 63,287,66,274,59}","Capsicum,french beans , carrot , green peas, cauliflower,paneer, milk,tomato,pumpkin",1,0,0,0
341,Strawberry Oats Pudding,name,"https://media.self.com/photos/5a047a419b11d66dc00891c4/4:3/w_728,c_limit/chocolate-strawberry-overnight-oat-pudding.jpg",7,Desserts,2,4,105,{227},"mil,strawberries,oats",1,1,0,0
342,Moong Dal Waffles with Stir-fried Vegetables,name,https://www.tarladalal.com/members/9306/big/big_moong_dal_waffles_with_stir-fried_vegetables-10558.jpg?size=696X905,2,Main Course,1,4.5,200,"{140,213,70}","green moong dal,green chili,fenugreek,besan",1,0,0,0
343,Veg Fried Kodri,name,https://i.pinimg.com/736x/d8/be/cd/d8becd94d825a0f64003c3ff92c6080a.jpg,2,Main Course,1,4,200,"{ 68, 63,53}","celery ,onions,french beans,carrots,capsicums,cabbage,sprouts,kodri",1,0,0,0
344,Mini Oats Bhakri Pizza,name,https://www.tarladalal.com/members/9306/big/big_mini_oats_bhakri_pizza-11148.jpg?size=696X905,9,Pizza/ Pasta,1,3,125,"{287,239}","tomatoes,garlic,onions,oregano,red chilli flakes (paprika)",1,0,0,0
345,Raw Papaya and Cabbage Stir-fry,name,http://www.foxbuff.com/wp-content/uploads/2017/03/Raw-papaya-cabbage-stir-fry-preparation.jpg,12,Starters,1,4,120,"{ 180, 241,53}","Papaya,cabbage,capsicum,lemon juice",1,0,0,0
346,Papaya Orange Smoothie,name,https://foodbound.files.wordpress.com/2015/03/photo-mar-05-3-31-14-pm.jpg,4,Beverages,2,3.5,100,"{235, 180,241}","papaya purée,orange juice,sugar substitute,lemon juice",1,1,0,0
347,Methi Pitla,name,https://www.tarladalal.com/members/9306/big/big_methi_pitla-9418.jpg?size=696X905,2,Main Course,1,2,90,"{140, 84}","Methi,besan,garlic,onions",1,1,0,0
348,Masala Karela,name,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Dry/Karela_Sabzi_with_Onions_and_Tomatoes_Recipe-2.jpg,2,Main Course,1,2,95,"{399, 66}","Bitter gourd ,onions,cauliflower,besan",1,0,0,0
349,Onion and Karela Sabzi,name,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/uploads/old/LDxwR6nrgq.jpg,2,Main Course,1,2,105,"{399, 132, 195,233}","onions,bitter gourd (karela),mango powder",1,1,0,0
350,Carrot Methi Sabzi,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Jyothi_Rajesh/Carrot_Methi_Sabzi.jpg,2,Main Course,1,4,150,"{ 63,140}","carrot,methi leaves,onion",1,1,0,0
351,Dahi Bhindi ki Sabzi,name,http://www.manjulaskitchen.com/blog/wp-content/uploads/dahi_bhindi.jpg,2,Main Course,1,3,170,{ 396},"ladies finger,curds,besan,curry leaves",1,1,0,0
352,Sprouts Dhokla,name,https://cdn.awesomecuisine.com/wp-content/uploads/2014/10/sprouts_dhokla.jpg,1,Snacks,1,4.5,105,"{310,84}","moong (whole green gram),spinach (palak),green chillies,besan (bengal gram flour),fruit salt,sesame seeds (til),asafoetida (hing),curry leaves (kadi patta),green chillies",1,1,0,0
353,Gehun ki Bikaneri Khichdi,name,http://chalochaley.net/wp-content/uploads/2018/11/KHICHDI.png,3,Roti/ Rice,1,4,150,{366},"wheat,moong dal,ghee,cumin seeds",1,0,0,0
354,Tomato Methi Rice,name,https://www.tarladalal.com/members/9306/big/big_tomato_methi_rice_(_iron_rich_recipe_)-10696.jpg?size=696X905,3,Roti/ Rice,1,3.5,170,"{47,287,140}","Brown rice,methi leaves,onion,tomato",1,1,0,0
355,"Buckwheat, Moong and Vegetable Khichdi",name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Jyothi_Rajesh/Buckwheat_Vegetable_Khichdi.jpg,3,Roti/ Rice,1,2,125,"{ 63,213,66}","Buckwheat,yellow moong dal, beans, carrots, green peas, cauliflower",1,1,0,0
356,Pineapple Kodri,name,https://www.tarladalal.com/members/9306/big/big_thai-pineapple-kodri-(-exotic-diabetic-recipe-)-2357.jpg?size=500X660,7,Desserts,1,2,80,"{ 260,64}","Onion,pineapple,coconut milk,sugar substitute,kodri,cashew",1,0,0,0
357,"Bajra, Whole Moong and Green Pea Khichdi",name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Dalia_broken_wheat_and_Green_Moong_Khichdi.jpg,3,Roti/ Rice,1,2,120,{213},"Bajra,moong,peas,onion,tomato",1,1,0,0
358,"Quinoa Veg Upma, Vegan Breakfast",name,"https://www.tarladalal.com/members/9306/big/big_quinoa_veg_upma,_vegan_breakfast-13544.jpg?size=696X905",1,Snacks,1,4,140,"{64,397, 63}","Quinoa,cashew,peanut,onion,carrot,peas",1,1,0,0
359,Fatless Dal,name,https://blog.fatfreevegan.com/wp-content/uploads/2013/07/easy-dal-tadka2.jpg,2,Main Course,1,3,185,"{ 396, 70}","Urad dal,onion,tomato,curd",1,1,0,0
360,Roasted Vegan Summer Squash Side Dish,name,https://visionsofveggies.com/wp-content/uploads/2018/07/baked-vegan-parmesan-zucchini-and-yellow-squash-1.jpg,12,Starters,1,4.5,165,{ 180},"Summer squash,yeast,lemon juice",1,1,0,0
361,Ottolenghi saffron-cauliflower-dish,name,https://iprx.ten.com.au/ImageHandler.ashx?f=jpg&u=%2F%2Fimages.tenplay.com.au%2F%7E%2Fmedia%2FRecipes%2FImported+Images%2F6%2F3896-A3BB5677.jpg,12,Starters,1,3.5,200,"{231,66}","Cauliflower,onion,sultanas,olive",1,1,0,0
362,Hariyali Dal,name,https://www.tarladalal.com/members/9306/big/big_hariyali_dal-8804.jpg?size=696X905,2,Main Course,1,4.5,125,"{140,70}","Masoor dal,onion,tomaato,fenugreek leaves",1,1,0,0
363,Palak Toovar Dal,name,https://www.tarladalal.com/members/9306/big/big_palak_toovar_dal_(_calcium_rich_recipe)-4726.jpg?size=500X650,2,Main Course,1,2,,"{310,70}","Spinach,ginger,toovar dal",1,1,0,0
364,Makai Khumb Jalfrazie,name,https://www.tarladalal.com/members/9306/big/big_makai_jalfrazie-3297.jpg?size=500X626,2,Main Course,1,3,105,"{240,217}","Mushroom,corn,onion,capsicum,tomato,low fat paneer",1,1,0,0
365,Dal Kabila,name,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Dal_Kabila_White_Split_Urad_Dal_Recipe-4_1600.jpg,2,Main Course,1,3.5,150,{70},"Urad dal, tomato,ginger, garlic",1,1,0,0
366,Mulltigrain pizza,name,https://i.ndtvimg.com/i/2015-06/multigrain-pizza_625x350_71434220084.jpg,9,Pizza/ Pasta,1,4.5,170,"{354, 71,217}","Wheat flour,maize flour,Cheese,mushroom,onion",0,0,1,0
367,Lentil-Mushroom Burgers,name,https://img.taste.com.au/WC1v1F97/taste/2016/11/mushroom-and-lentil-burger-5636-1.jpeg,1,Snacks,2,3.5,125,"{133, 217}","Bun,tomato,mushroom,brown lentils,egg",0,0,1,0
368,Ragi Cookies,name,https://i.ndtvimg.com/i/2015-06/ragi_625x350_51434224819.jpg,7,Desserts,2,4.5,80,{133},"Ragi flour,sugar,egg",0,0,1,1
369,Eggless Atta Cake,name,https://i.ndtvimg.com/i/2015-06/atta-cake_625x350_71434225748.jpg,7,Desserts,1,4,120,"{354, 396 }","Wheat flour,sugar,nuts,curd",0,0,1,1
370,Melon and Kiwi Fruit Smoothie,name,https://i.ndtvimg.com/i/2015-06/smoothie_625x350_71434370358.jpg,4,Beverages,2,3,140,"{227, 178, 156, 241}","Kiwi,melon,papaya,plum,grapes,milk,oats",0,0,1,1
371,Whole Wheat Pasta in Mushroom Sauce,name,https://i.ndtvimg.com/i/2015-06/pasta_625x350_81434371345.jpg,9,Pizza/ Pasta,1,3.5,185,"{217,256}","Mushroom,onion,pasta,",0,0,1,0
372,Oats Idli,name,https://i.ndtvimg.com/i/2015-06/oats-idli_625x350_81434226005.jpg,1,Snacks,1,4.5,165,"{227, 396, 63}","Oats,urad dal,chana dal,carrot,curd",1,1,1,1
373,Fresh Corn Bhel,name,https://i.ndtvimg.com/i/2015-06/corn_625x350_41434370194.jpg,1,Snacks,1,3.5,120,"{321,272,233}","Corn,potato,onion,sev",0,0,1,0
374,Chicken Ball and Spinach Soup,name,https://i.ndtvimg.com/i/2018-02/soup_620x300_51517985439.jpg?downsize=650:400&output-quality=70&output-format=webp,11,Soups,0,4.5,90,"{79, 133, 217,310, 63}","Chicken,spinach,egg,carrot,mushroom,bean sprout",0,0,1,0
375,Coconut-Crusted Turkey Strips,name,https://www.tasteofhome.com/wp-content/uploads/2017/10/Coconut-Crusted-Turkey-Strips_exps47864_SD143204B12_03_5bC_RMS-696x696.jpg,1,Snacks,0,4,85,{133},"Turkety,egg,coconut,bread",0,0,1,0
376,Rich Baked Spaghetti,name,https://www.tasteofhome.com/wp-content/uploads/2017/10/exps49339_LR153742B09_10_4b-696x696.jpg,9,Pizza/ Pasta,0,3,120,"{30, 133, 224,256}","Spaghetti,egg,turkey,beef,milk",0,0,1,0
377,Banana Blueberry Pancakes,name,https://www.tasteofhome.com/wp-content/uploads/2017/10/exps32350_UFZ133197D04_17_7b_WEB-1-696x696.jpg,7,Desserts,0,3.5,100,"{354, 24, 36}","Banana,blueberries,milk,wheat flour,maida,egg",0,0,1,0
378,Quick Toaster-Oven Pizza,name,http://images.media-allrecipes.com/userphotos/960x960/4564998.jpg,9,Pizza/ Pasta,1,4.5,90,"{354, 71}","Tomato,wheat tortilla,onion,cheese",0,0,1,0
379,Apple Mini Fruit Pizzas,name,http://images.media-allrecipes.com/userphotos/960x960/4538919.jpg,9,Pizza/ Pasta,1,3.5,95,"{89, 11}","Apple,pista,chocolate chips",0,0,1,0
380,Spinach Wrap,name,http://images.media-allrecipes.com/userphotos/960x960/4536241.jpg,12,Starters,0,4.5,105,"{79, 71,310, 63}","Spinach,avocado,chicken,cheese,carrot",0,0,1,0
381,Crunchy Popcorn Cauliflower,name,http://images.media-allrecipes.com/userphotos/960x960/4578873.jpg,12,Starters,0,3.5,150,{133},"Cauliflower,pecans,egg,pretzel",0,0,1,1
382,Miso Sweet Potatoes,name,http://images.media-allrecipes.com/userphotos/960x960/6343057.jpg,12,Starters,1,4.5,170,{ 322},"Sweet potato,miso,butter",0,0,1,0
383,Sweet Potato Hash Browns,name,http://images.media-allrecipes.com/userphotos/960x960/5965667.jpg,12,Starters,1,4,105,{ 322},"Sweet potato,shallot,garlic",0,0,1,1
384,Bunny Pizza,name,http://images.media-allrecipes.com/userphotos/960x960/6343941.jpg,9,Pizza/ Pasta,1,3,150,"{71,217}","Tomato,mushroom,cheese,capsicum,pizza dough",0,0,1,0
385,Vegan Watermelon Fruit Pizza,name,http://images.media-allrecipes.com/userphotos/960x960/6272033.jpg,9,Pizza/ Pasta,1,2,170,"{366, 349, 36}","Watermelon,strawberrie,blueberries,coconut flakes,yogurt",0,0,1,1
386,Banana-Stuffed French Toast,name,http://images.media-allrecipes.com/userphotos/960x960/6293507.jpg,1,Snacks,0,2,125,"{133, 24,41}","Banana,egg,milk,bread",0,0,1,1
387,Maple-Apple Drenched French Toast,name,http://images.media-allrecipes.com/userphotos/960x960/5456527.jpg,1,Snacks,0,4,80,"{133, 11,41}","Apple,egg,bread,pecans,milk",0,0,1,1
388,Overnight Lemon-Cream French Toast Cups,name,http://images.media-allrecipes.com/userphotos/960x960/5456272.jpg,1,Snacks,0,3,120,"{133, 71,41}","Egg,lemon,cheese,milk,strawberries,bread",0,0,1,0
389,Rhubarb Oat Muffins,name,http://images.media-allrecipes.com/userphotos/960x960/6314834.jpg,7,Desserts,0,4.5,140,"{133, 354,227,49}","Oats,wheat flour,maida,brown sugar,rhubarb,egg",0,0,1,0
390,Healthy Dirt Pudding Cup,name,http://images.media-allrecipes.com/userphotos/960x960/5761601.jpg,7,Desserts,0,3.5,185,"{133, 90}","Chocolate,egg,condensed milk,milk,cocoa powder,strawberries",0,0,1,0
391,Halloween Veggie Tray,name,http://images.media-allrecipes.com/userphotos/960x960/5749840.jpg,5,Salad/ Raita,1,2.5,165,"{118,59}","Capsicum,broccoli,tomato,peas,cucumber,lettuce",0,0,1,1
392,Jack-o'-Lantern Stuffed Peppers,name,http://images.media-allrecipes.com/userphotos/960x960/5678414.jpg,12,Starters,0,2,170,"{30, 47}","Beef,onion,brown rice,capsicum",0,0,1,0
393,Snowman Meringue Cookies,name,http://images.media-allrecipes.com/userphotos/960x960/5852732.jpg,7,Desserts,0,2,200,"{133, 89}","Egg,tartar,sugar,chocolate chips",0,0,1,0
394,Tomato Soup with Grilled Cheese Croutons,name,http://images.media-allrecipes.com/userphotos/960x960/5678410.jpg,11,Soups,1,4,200,"{71,287,41}","Tomato,onion,cheese,bread,cream",0,0,1,0
395,Chicken-Apple Sloppy Joes,name,http://images.media-allrecipes.com/userphotos/960x960/5614927.jpg,1,Snacks,0,3,125,"{79, 11}","Chicken,apple,bun,green sweet pepper",0,0,1,0
396,Banana Blast,name,https://i-cf5.gskstatic.com/content/dam/global/wellness-horlicks/en_GB/horlicks/horlicks_desktop/image4.png?auto=format&q=60,4,Beverages,2,4.5,120,"{ 24, 260, 180}","Banana,pineapple,ice-cream,lemon juice",0,0,1,0
397,Berry Cherry,name,https://i-cf5.gskstatic.com/content/dam/global/wellness-horlicks/en_GB/horlicks/horlicks_desktop/image3.png?auto=format&q=60,4,Beverages,2,3.5,100,{ 24},"Milk,cherry,banana",0,0,1,1
398,Virgin Strawberry Moscow Mule,name,http://images.media-allrecipes.com/userphotos/960x960/5604323.jpg,4,Beverages,1,3.5,90,"{312,191,27}","Strawberries,ginger,lime juice,basil leves",0,0,1,1
399,Blueberry Pancake Frozen Yogurt Pops,name,http://images.media-allrecipes.com/userphotos/960x960/4559239.jpg,7,Desserts,2,4.5,95,"{366, 36,249}","Blueberries,peach,yogurt",0,0,1,0
400,Strawberry Planks,name,http://images.media-allrecipes.com/userphotos/960x960/6314838.jpg,7,Desserts,2,3.5,105,{71},"Strawberries,graham cracker,cheese",0,0,1,0
401,Watermelon Fruit Bowl,name,http://images.media-allrecipes.com/userphotos/960x960/6343945.jpg,7,Desserts,2,4.5,200,"{349, 260}","Watermelon,blueberrie,blackberries,Raspberries,strawberries,pineapple",0,0,1,1
402,Rainbow Yogurt Bowl,name,http://images.media-allrecipes.com/userphotos/960x960/4535705.jpg,5,Salad/ Raita,2,3.5,200,"{366, 36, 156}","Raspberries,blueberries,grapes,clementine,yogurt",0,0,1,0
403,Banana split bites,name,https://www.lifeloveliz.com/wp-content/uploads/2015/05/Banana-Split-Bites1.jpg,7,Desserts,2,3.5,125,"{90, 24, 260}","Banana,strawberries,pineapple,chocolate",0,0,1,0
404,Watermelon kiwi popsicles,name,https://www.lifeloveliz.com/wp-content/uploads/2015/05/Watermelon-Kiwi-Popsicles.jpg,7,Desserts,2,4.5,120,"{349, 178, 280}","Watermelon,kiwi,raisins",0,0,1,1
405,Jello Swirl Ice Cream,name,https://www.lifeloveliz.com/wp-content/uploads/2015/05/jello-swirl-ice-cream1.jpg,7,Desserts,2,3.5,100,{235},"Lime Jell-O,orange jll-o,cream,condensed milk",0,0,1,0
406,Sweetcorn and spinach fritters,name,https://www.bbcgoodfood.com/sites/default/files/recipe/recipe-image/2017/06/gfkids_fritters1.jpg,12,Starters,0,4.5,90,"{133, 321,310}","Spinach,sweet corn,milk,egg",0,0,1,0
407,Mini muffins,name,https://www.theworktop.com/wp-content/uploads/2017/10/Easy-Muffins-Recipes-Kids-320x320.jpg,7,Desserts,0,3.5,95,"{133, 354,227, 36, 11, 63}","Oats, wheat flour,egg,milk,apple,blueberries,carrot",0,0,1,1
408,Split pea and spinach dhal,name,https://www.bbcgoodfood.com/sites/default/files/styles/recipe/public/recipe/recipe-image/2017/06/gfkids_dahl.jpg?itok=K1I4k-jk,2,Main Course,1,4.5,105,"{64,310}","Spinach,yellow split peas,onion,cashew",0,0,1,1
409,salmon fish fingers,name,https://www.bbcgoodfood.com/sites/default/files/styles/recipe/public/recipe/recipe-image/2017/06/gfkids_fishchips2.jpg?itok=QgyuGZuI,12,Starters,0,4,150,"{133, 294}","Salmon,potato,egg,vegetables,bread",0,0,1,0
410,Sweet potato and salmon muffins,name,https://www.bbcgoodfood.com/sites/default/files/styles/recipe/public/recipe/recipe-image/2017/06/salmonmuffins2.jpg?itok=LTCvNoON,7,Desserts,0,3,170,"{133, 322,294}","Salmon fillets,sweet potato,egg",0,0,1,0
411,Courgette and pea risotto,name,http://assets.magic-basket.com/media/recipes/8M0ZV18M_neutral_preview.jpg?1282054503,9,Pizza/ Pasta,1,3.5,105,"{358,71}","Courgette,pea,cheese,rice,onion",0,0,1,0
412,Banana split oatmeal,name,https://healthiersteps.com/wp-content/uploads/2017/02/banana-split2wb2.jpg,1,Snacks,1,4.5,150,"{227,366, 24,228}","Oats,banana,yogurt",0,0,1,1
413,Healthy Breakfast Frittata,name,http://www.whfoods.com/recipeimages/breakfastfrittata.jpg,1,Snacks,0,3.5,170,{133},"Onion,turkey,kale,eggs",0,0,1,1
414,Crustless Spinach Pie,name,https://www.skinnytaste.com/wp-content/uploads/2013/03/Crustless-Spinach-Feta-Pie-1-3.jpg,7,Desserts,0,4.5,125,"{133, 354,71,310}","Spinach,wheat flour,scallion,cheese,milk,egg",0,0,0,1
415,Greek Yogurt Parfait,name,https://simplyhomecooked.com/wp-content/uploads/2015/07/berry-parfait-4.jpg,7,Desserts,1,3.5,80,"{366}","Yogurt,clementine ,pista",0,0,1,1
416,Breakfast Barley with Banana & Sunflower Seeds,name,https://thumbor.thedailymeal.com/ZBvpAu66vYe3e0SMvM20qaeOjM4=/840x565/filters:format(webp)/https://www.thedailymeal.com/sites/default/files/2014/11/30/fa47851503d5c8d195dec61a331ced91.jpg,1,Snacks,1,4.5,120,{ 24},"Banana,sunflower seeds,pearl barley",0,0,1,1
417,Chinese Chicken Cabbage Salad,name,http://www.whfoods.com/recipeimages/chinese-cabbage-salad.jpg,5,Salad/ Raita,0,4,140,{79},"Cabbage,chicken,ginger",0,0,1,1
418,Greek Salad,name,http://www.whfoods.com/recipeimages/greeksalad.jpg,5,Salad/ Raita,1,3,185,"{231,71, 210,85}","Garbanzo beans,olive,cheese,salad greens,mint",0,0,1,1
419,Mediterranean Tabouli Salad,name,http://www.whfoods.com/recipeimages/mediterraneantabouli.jpg,5,Salad/ Raita,1,3.5,165,"{354, 180}","Tomato,onion,wheat bulgur,lemon juice",0,0,1,1
420,Poppy Seed Fruit Salad,name,https://www.howsweeteats.com/wp-content/uploads/2017/03/poppy-seed-fruit-salad-I-howsweeteats.com-7.jpg,5,Salad/ Raita,2,4.5,200,"{366,167}","Strawberries,cantaloupe balls, poppy seed,honeydew melon balls,yogurt",0,0,1,1
421,Immune-Boost Soup,name,https://www.thehealthymaven.com/wp-content/uploads/2016/01/Immune-Boosting-Soup.jpg,11,Soups,1,3.5,125,{217},"Onion,mushroom,kale,garlic",0,0,0,1
422,Pumpkin Soup,name,image_url,11,Soups,1,4.5,110,{274},pumpkin,0,0,1,1
423,Spring Vegetable Soup,name,https://www.bbcgoodfood.com/sites/default/files/styles/recipe/public/recipe_images/recipe-image-legacy-id--879453_11.jpg?itok=unHBDg-O,11,Soups,1,4,105,"{274,66, 311}","White beans,onion ,pumpkin,thyme",0,0,1,1
424,"Pork, Apple & Miso Noodle Soup",name,https://images.media-allrecipes.com/userphotos/560x315/617745.jpg,11,Soups,0,3,150,"{53,287,158}","Cabbage,tomato,artichoke hearts,green peas",0,0,0,1
425,Easy Eggplant Stir Fry,name,http://images.media-allrecipes.com/userphotos/960x960/3758096.jpg,2,Main Course,1,4.5,170,"{79, 11, 224}","Pork,apples,chicken broth,noodles",0,0,0,1
426,Roasted Cauliflower,name,image_url,5,Salad/ Raita,1,3.5,125,"{133, 47}","Eggplant,zucchini,green bell pepper,tomatoes,brown rice",0,0,0,1
427,Skillet Meal,name,https://www.simplyrecipes.com/wp-content/uploads/2014/12/roasted-cauliflower-vertical-a2-1200.jpg,2,Main Course,1,3.5,80,{244},"Cauliflower,chives,parmesan",0,0,1,1
428,One-Pan Sautee,name,http://reciperunner.com/wp-content/uploads/2014/09/TurkeyandVegetableSkillet1.jpg,2,Main Course,0,4.5,120,{47},"Broccoli ,tomatoes,brown rice,white beans,oregano",0,0,1,1
429,Snappy Rice Dish,name,https://cdn.beautyandthefoodie.com/wp-content/uploads/2016/11/Garlic-Mushroom-Chicken-Saute-4330-cc-1-of-1-med-cp.jpg,3,Roti/ Rice,0,3.5,140,"{79, 47}","Veggie mix, chicken breast, ,Italian dressing,brown rice",0,0,1,1
430,Pan-Grilled Salmon with Pineapple Salsa,name,http://chicken.betterrecipes.com/uploads/photo/400x300/c/9/c9087db5400d204234604abf3f73c79a.jpg,9,Pizza/ Pasta,0,4,185,"{79, 47, 294}","Vegetables,chicken broth,,brown rice,chickpeas, pink beans, kidney beans",0,0,1,1
431,Stuffed Green Peppers,name,"http://www.health.com/health/recipe/0,,10000000521971,00.html",12,Starters,0,3,165,{ 260 },"Pineapple,onion,salmon fillets",0,0,0,1
432,Chatpata Chawli and Fruit Salad,name,https://images.media-allrecipes.com/userphotos/720x405/452169.jpg,5,Salad/ Raita,1,4.5,120,{358},"Green peppers,turkey, ground,rice,onion",0,0,1,1
433,Date and Apple Shake,name,https://www.tarladalal.com/members/9306/big/big_chatpata_chawli_and_fruit_salad-8377.jpg?size=696X905,7,Desserts,2,3.5,90,"{354, 156,235,268}","Wheat germ,grapes,orange,black eyed beans,pomegranate",0,0,1,1
434,Methi Toovar Dal,name,https://www.tarladalal.com/members/9306/big/big_date_and_apple_shake_(_healthy_snacks_recipe)-8647.jpg?size=696X905,2,Main Course,1,3.5,85,"{ 11,123,335, 70,140}","Dates,apples,milk ,vanilla essence",0,0,1,1
435,Bajra Khichdi ( Protein and Iron Rich ),name,"https://www.tarladalal.com/members/9306/big/big_methi_toovar_dal,_healthy_recipe-13657.jpg?size=696X905",3,Roti/ Rice,1,4.5,120,"{140,213}","Methi leaves,toovar dal ,onions,tomato",0,0,1,1
436,Paneer Tamatar Paratha,name,https://www.tarladalal.com/members/9306/big/big_bajra_khichdi_(_protein_and_iron_rich_recipe_)-8067.jpg?size=696X905,3,Roti/ Rice,1,3.5,100,"{366}","Bajra ,yellow moong dal,ghee",0,0,1,1
437,Oats and Cabbage Roti,name,https://www.tarladalal.com/members/9306/big/big_paneer_tamatar_paratha-11363.jpg?size=696X905,3,Roti/ Rice,1,3,90,"{240,354}","Wheat flour,paneer ,tomatoes,capsicum",0,0,1,1
438,Broccoli Soup,name,https://www.tarladalal.com/members/9306/big/big_oats_and_cabbage_roti_(_tiffin_recipe)-10316.jpg?size=696X905,11,Soups,1,4.5,95,"{354, 227,42}","Oats,cabbage,wheat flour,garlic paste",0,0,0,1
439,Walnut Sheera,name,https://www.tarladalal.com/members/9306/big/big_broccoli_soup-9491.jpg?size=696X905,7,Desserts,1,3.5,105,"{42,203}","Broccoli,onion,milk,pepper",0,0,1,1
440,"Beet and Garlic Salad , Fibre Rich",name,https://www.tarladalal.com/members/9306/big/big_walnut_sheera-11818.jpg?size=696X905,5,Salad/ Raita,2,3.5,150,"{366,148}","Walnut,ghee,sugar,milk",0,0,1,1
441,Lemon Rice,name,"https://www.tarladalal.com/members/9306/big/big_beet_and_garlic_salad_recipe,_fibre_rich-13417.jpg?size=696X905",3,Roti/ Rice,1,4.5,170,{ 180},"Beet,garlic,lemon juice",0,1,1,1
